arquivo,cod_estacao,nome_estacao,tipo_estacao,latitude,longitude,altitude_m,periodicidade_fonte,ano,variavel,coluna_detectada,n_registros,n_validos,n_ausentes,pct_validos,n_datas_com_registro,n_datas_com_valor,n_meses_com_valor,inicio_local,fim_local,minimo,p01,mediana,p99,maximo
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8738,22,99.7488584474886,365,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,1,11,153,337.629999999999,360
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8742,18,99.7945205479452,365,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,956.6,958.2,964,970.8,972.9
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8742,18,99.7945205479452,365,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,16.3,17.9,25.3,35.759,37.8
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8742,18,99.7945205479452,365,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,13,22,64,93,96
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8738,22,99.7488584474886,365,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0.1,0.6,2.7,6.3,8
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7554,1206,86.2328767123288,365,316,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,1,11,150,344,360
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7554,1206,86.2328767123288,365,316,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,954.9,958.5,963.7,969.3,971.3
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7554,1206,86.2328767123288,365,316,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,14.7,18,24.8,34.2,35.7
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7554,1206,86.2328767123288,365,316,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,17,26,68,92,95
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7554,1206,86.2328767123288,365,316,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0.2,0.5,2.4,6.2,7.5
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8759,1,99.9885844748859,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,1,14,151,324,360
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,956.7,958.6,964.4,970.6,972.3
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,15.2,18.2,25.3,36.1,38.2
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,1917,6843,21.8835616438356,365,80,3,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,17,23,61,91,95
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8759,1,99.9885844748859,365,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0.2,0.5,2.6,6.1,8.8
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,3762,5022,42.827868852459,366,158,7,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,10,142,350.39,360
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,3762,5022,42.827868852459,366,158,7,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,957.7,958.8,963.3,966.7,967.9
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,3762,5022,42.827868852459,366,158,7,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,20,21.2,26.8,36.4,37.9
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,0,8784,0,366,0,0,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,,,,,
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,3762,5022,42.827868852459,366,158,7,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0.2,0.4,2.1,5.53899999999999,7.4
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,1,14,153,315,360
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,956.7,958.5,964.6,970.5,972
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,14.7,18.1,25.3,36.2,38.7
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8757,7934,823,90.601804270869,365,331,11,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,13,23,68,97,98
dados_A349_H_2017-01-01_2025-12-31.csv,A349,IBIMIRIM,AUTOMATICA,-8.50944444,-37.71166666,434.23,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8757,8755,2,99.9771611282403,365,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0.1,0.5,2.7,5.9,7.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8760,0,100,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,1,5,170,355.41,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,949.6,951.4,957,963,964.7
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,15.8,18.1,25.2,35,37
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8760,0,100,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,10,18,58,89,91
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8760,0,100,365,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0.1,0.4,2.5,5.7,8.5
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7766,994,88.6529680365297,365,325,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,1,4,171,357,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7766,994,88.6529680365297,365,325,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,949,951.3,956.6,962.3,964.2
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2018,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7766,994,88.6529680365297,365,325,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,16.9,19.1,25.6,34.9,37.2
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2018,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7766,994,88.6529680365297,365,325,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,12,17,55,88,90
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2018,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7766,994,88.6529680365297,365,325,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0.1,0.4,2.3,5.3,6.9
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2019,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,1,5,172,356,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2019,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,948.5,951.6,957,963,964.5
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2019,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,16.7,18.9,25.5,35.2,37.4
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2019,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,11,15,56,89,91
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2019,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,8760,0,100,365,365,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0.2,0.4,2.2,5.4,8.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2020,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,1,4,174,356.17,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2020,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,949.5,952.083,957.1,962.217,964.3
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2020,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,15.3,18,24.9,34.6,36.9
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2020,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,10,17,62,91,92
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2020,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,8784,0,100,366,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0.2,0.4,2.1,5.1,7.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2021,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,4602,4158,52.5342465753425,365,271,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,1,5,175,357,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2021,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,4606,4154,52.5799086757991,365,272,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,949.6,951.5,956.4,961.7,964.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2021,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,4606,4154,52.5799086757991,365,272,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,17.6,19.1,24.9,34.695,36.9
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2021,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,4606,4154,52.5799086757991,365,272,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,14,20,63,91,92
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2021,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,4602,4158,52.5342465753425,365,271,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0.2,0.4,2,4.7,7.1
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2022,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,0,8760,0,365,0,0,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,,,,,
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2022,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,0,8760,0,365,0,0,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,,,,,
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2022,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,0,8760,0,365,0,0,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,,,,,
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2022,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,0,8760,0,365,0,0,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,,,,,
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2022,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,0,8760,0,365,0,0,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,,,,,
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2023,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7322,1438,83.5844748858448,365,306,10,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,1,5,173,357,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2023,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7322,1438,83.5844748858448,365,306,10,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,949.9,951.6,957.1,963.1,964.6
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2023,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7322,1438,83.5844748858448,365,306,10,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,17.4,19.021,25.3,36.1,37.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2023,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7322,1438,83.5844748858448,365,306,10,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,9,15,59,92,94
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2023,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7322,1438,83.5844748858448,365,306,10,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0.1,0.4,2.2,4.8,7.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2024,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8784,6142,2642,69.9225865209472,366,257,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,1,4,174,357.59,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2024,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8784,6142,2642,69.9225865209472,366,257,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,950.7,952,956.9,962.9,964.4
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2024,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8784,6142,2642,69.9225865209472,366,257,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,16.5,18.9,25.1,35.3,36.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2024,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8784,6142,2642,69.9225865209472,366,257,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,13,20,66,92,93
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2024,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8784,6142,2642,69.9225865209472,366,257,10,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0.2,0.3,1.9,4.75900000000002,6.9
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2025,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8757,2504,6253,28.5942674431883,365,147,6,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,1,3,173,357,360
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2025,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8757,2515,6242,28.7198812378669,365,147,6,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,950.3,951.4,955.7,960.8,962.3
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2025,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8757,2515,6242,28.7198812378669,365,147,6,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,19.8,21,27.6,35.2,36.8
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2025,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8757,2515,6242,28.7198812378669,365,147,6,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,16,21,54,87,89
dados_A350_H_2017-01-01_2025-12-31.csv,A350,SERRA TALHADA,AUTOMATICA,-7.95416666,-38.29499999,499.02,Horaria,2025,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8757,2504,6253,28.5942674431883,365,147,6,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0.2,0.4,2,4.8,7.3
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2017,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,7010,1750,80.0228310502283,365,293,11,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,1,15,136,346,360
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2017,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,7010,1750,80.0228310502283,365,293,11,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,967.7,969.709,975.5,982.8,984.2
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2017,temperatura_ar_c,"TEMPERATURA DO AR - BULBO SECO, HORARIA(°C)",8760,7010,1750,80.0228310502283,365,293,11,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,15,19,26.9,36.7,39.5
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2017,umidade_relativa_pct,"UMIDADE RELATIVA DO AR, HORARIA(%)",8760,7010,1750,80.0228310502283,365,293,11,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,14,21,57,90,93
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2017,velocidade_vento_ms,"VENTO, VELOCIDADE HORARIA(m/s)",8760,7010,1750,80.0228310502283,365,293,11,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0.1,0.6,3.2,6.4,8.4
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2018,direcao_vento_graus,"VENTO, DIRECAO HORARIA (gr)(° (gr))",8760,8759,1,99.9885844748859,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,1,12,132,351,360
dados_A351_H_2017-01-01_2025-12-31.csv,A351,FLORESTA,AUTOMATICA,-8.59888888,-38.58416666,327.42,Horaria,2018,pressao_estacao_hpa,"PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB)",8760,8760,0,100,365,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,967.3,969.8,976.1,982.1,983.7
